street_name,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
MOH GUAN TER,1.2837705,103.8309072,Wangz Hotel,1.2842591758134252,103.83506855560476,Hotel
MOH GUAN TER,1.2837705,103.8309072,Ting Heng Seafood Restaurant,1.2838032989520523,103.83418369870454,Seafood Restaurant
MOH GUAN TER,1.2837705,103.8309072,Sin Hoi Sai Seafood Restaurant 新海山海鲜餐馆 (Sin Hoi Sai Seafood Restaurant),1.2849169470725565,103.83400024834567,Seafood Restaurant
MOH GUAN TER,1.2837705,103.8309072,Sam Yat Coffee,1.284617,103.835007,Coffee Shop
MOH GUAN TER,1.2837705,103.8309072,Narambi Cafe,1.2812991655326225,103.83454109725116,Café
MOH GUAN TER,1.2837705,103.8309072,Subway,1.2862867245455811,103.82784478196433,Sandwich Place
MOH GUAN TER,1.2837705,103.8309072,Chapter 55,1.284268835204253,103.83450170690516,Italian Restaurant
MOH GUAN TER,1.2837705,103.8309072,Dian Xiao Er 店小二,1.2864286082865914,103.8274765403815,Chinese Restaurant
MOH GUAN TER,1.2837705,103.8309072,Teru Sushi,1.2852807328829092,103.83386609574144,Japanese Restaurant
MOH GUAN TER,1.2837705,103.8309072,Caffe Pralet,1.2837025645458089,103.8343881743435,Café
MOH GUAN TER,1.2837705,103.8309072,Tiong Bahru Yong Tau Foo @ Tiong Poh Road,1.283804415360204,103.83410886818936,Chinese Restaurant
MOH GUAN TER,1.2837705,103.8309072,Drips Bakery Cafe,1.2837283407641145,103.83404863932988,Café
MOH GUAN TER,1.2837705,103.8309072,Blue Garden Korean BBQ @ Link Hotel,1.2845202680333572,103.83438558581743,Korean Restaurant
MOH GUAN TER,1.2837705,103.8309072,Lin's Rooftop Bar,1.285128608460686,103.83409953844489,Bar
MOH GUAN TER,1.2837705,103.8309072,Potion @ Nostalgia Hotel,1.2852962544208113,103.8337574771849,American Restaurant
MOH GUAN TER,1.2837705,103.8309072,Tian Tian Seafood Restaurant 天天海鲜,1.284598749776979,103.83512939394586,Seafood Restaurant
MOH GUAN TER,1.2837705,103.8309072,Lao You Ji Fishhead Steamboat,1.2846807485975256,103.83511952687147,Asian Restaurant
MOH GUAN TER,1.2837705,103.8309072,New Cape Inn Hotel,1.2855710991104805,103.8339898730701,Hotel Bar
MOH GUAN TER,1.2837705,103.8309072,Kampong Chicken Eating House,1.2847814028809608,103.83505175290287,Asian Restaurant
MOH GUAN TER,1.2837705,103.8309072,COO,1.285112689371777,103.83488305833728,Bistro
157 CORPORATION DRIVE,1.3315077,103.7234635,Taman Jurong Market & Food Centre,1.3346102540325764,103.72142052004915,Food Court
157 CORPORATION DRIVE,1.3315077,103.7234635,NTUC FairPrice,1.3345088142979238,103.72027514489625,Supermarket
157 CORPORATION DRIVE,1.3315077,103.7234635,7TEA Café 台灣茶飲小鋪,1.3346134439141217,103.7215204123436,Café
157 CORPORATION DRIVE,1.3315077,103.7234635,Feng Zhen Lor Mee,1.3345859688214181,103.72157746685136,Noodle House
157 CORPORATION DRIVE,1.3315077,103.7234635,Subway,1.334573,103.721002,Sandwich Place
157 CORPORATION DRIVE,1.3315077,103.7234635,公仔面家 The Noodle House,1.3346055,103.720665,Noodle House
BEACH RD,1.3030517,103.8622669,The Projector,1.3022553165644228,103.86355346134187,Multiplex
BEACH RD,1.3030517,103.8622669,Sari Ratu Restaurant,1.3021448019909303,103.86125841206128,Indonesian Restaurant
BEACH RD,1.3030517,103.8622669,Ashes Burnnit,1.3030085271943592,103.86383276892998,Burger Joint
BEACH RD,1.3030517,103.8622669,Mrs Pho,1.3013229021819337,103.86188015523926,Vietnamese Restaurant
BEACH RD,1.3030517,103.8622669,Thai-Thai Kitchen,1.3010870863943245,103.86123524097128,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Co Hai Banh Mi,1.3014041627103659,103.86198637772762,Vietnamese Restaurant
BEACH RD,1.3030517,103.8622669,呷三碗福利社 Eat3Bowl,1.3042996848116863,103.86075241259806,Taiwanese Restaurant
BEACH RD,1.3030517,103.8622669,Wakey Wakey,1.301162,103.861926,Coffee Shop
BEACH RD,1.3030517,103.8622669,Cicheti,1.301707,103.860062,Italian Restaurant
BEACH RD,1.3030517,103.8622669,Tolido's Espresso Nook,1.3043994220058217,103.86068636290243,Café
BEACH RD,1.3030517,103.8622669,Aliwal Arts Centre,1.3025089133710976,103.86085147115111,Performing Arts Venue
BEACH RD,1.3030517,103.8622669,PizzaFace,1.301028,103.861535,Italian Restaurant
BEACH RD,1.3030517,103.8622669,Toots Brasserie,1.3032869048438882,103.86111652339362,French Restaurant
BEACH RD,1.3030517,103.8622669,Starbucks,1.3010707843979872,103.8627107867696,Coffee Shop
BEACH RD,1.3030517,103.8622669,Sultan's Kitchen,1.3031722027486745,103.86138032527771,Food Court
BEACH RD,1.3030517,103.8622669,The Pod Boutique Capsule Hotel,1.3007829100972648,103.86067834403347,Hotel
BEACH RD,1.3030517,103.8622669,Konditori - Artisan European Bakery,1.3016832254638675,103.8595832681348,Bakery
BEACH RD,1.3030517,103.8622669,Beer Thai House Restaurant,1.3024453674641123,103.86496227715278,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Golden Mile (Beach Road) Food Centre,1.3031448975009932,103.8640100461901,Food Court
BEACH RD,1.3030517,103.8622669,New Udon Thai Food (BBQ Steamboat),1.3030706390528135,103.86522251799215,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Nox Dine in the Dark,1.3005633128425633,103.8603114084616,Restaurant
BEACH RD,1.3030517,103.8622669,Destination Beach Road Singapore,1.3023283088801045,103.86418551206587,Hotel
BEACH RD,1.3030517,103.8622669,Siam Square Mookata,1.3020510441137734,103.86374473502126,BBQ Joint
BEACH RD,1.3030517,103.8622669,The Yoga Co.,1.302614,103.858765,Yoga Studio
BEACH RD,1.3030517,103.8622669,Symmetry,1.3039811133417283,103.85920390630436,Restaurant
BEACH RD,1.3030517,103.8622669,Supermama Flagship Store,1.30043484360535,103.86017046602147,Art Gallery
BEACH RD,1.3030517,103.8622669,Green Apple Foot Spa,1.303541471897995,103.85956702357032,Spa
BEACH RD,1.3030517,103.8622669,Hotel Clover,1.30373193391935,103.85956709616386,Bed & Breakfast
BEACH RD,1.3030517,103.8622669,Earlybird​ Cafe,1.303016676458133,103.8580983994367,Café
BEACH RD,1.3030517,103.8622669,Gloria Jean's Coffee,1.3054678892123521,103.86053546047843,Coffee Shop
BEACH RD,1.3030517,103.8622669,Bahn Beer Thai Restaurant,1.3025179139736778,103.8648058695315,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Five Stones Hostel,1.300702083994325,103.86053168759351,Hostel
BEACH RD,1.3030517,103.8622669,"Pan Pacific Serviced Suites Beach Road, Singapore",1.2995534446203203,103.8601419692903,Hotel
BEACH RD,1.3030517,103.8622669,Kampong Glam,1.301866600591866,103.85949150267436,Neighborhood
BEACH RD,1.3030517,103.8622669,Bumbu,1.301949975993996,103.86003912859073,Asian Restaurant
BEACH RD,1.3030517,103.8622669,Pizza Fabbrica,1.3010128688837266,103.86000151306303,Italian Restaurant
BEACH RD,1.3030517,103.8622669,Maison Ikkoku,1.3023634314767416,103.85969494910067,Restaurant
BEACH RD,1.3030517,103.8622669,Nana Original Thai Food,1.3032318019336147,103.86521361812787,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Looksee Looksee,1.3004824313654848,103.86020648026422,Tea Room
BEACH RD,1.3030517,103.8622669,Box n Sticks,1.3021861885194024,103.85975047945976,Japanese Restaurant
BEACH RD,1.3030517,103.8622669,Singapore Zam Zam Restaurant,1.3020300216859737,103.85854778393303,Indian Restaurant
BEACH RD,1.3030517,103.8622669,PARKROYAL on Beach Road,1.300252793131663,103.86039325238393,Hotel
BEACH RD,1.3030517,103.8622669,Nongkhai หนองคาย 隆开,1.3026526214868086,103.86462369795585,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Going OM,1.301307833390117,103.85863879328132,Hookah Bar
BEACH RD,1.3030517,103.8622669,Rumah Makan Minang,1.30237443120689,103.8595767359506,Indonesian Restaurant
BEACH RD,1.3030517,103.8622669,KINS Restaurant,1.303967019900754,103.85979159214794,New American Restaurant
BEACH RD,1.3030517,103.8622669,Pita Bakery,1.301301,103.8584,Bakery
BEACH RD,1.3030517,103.8622669,Good Luck Beerhouse,1.3004396442970076,103.85927647553589,Beer Bar
BEACH RD,1.3030517,103.8622669,Alaturka Restaurant,1.3012426399237185,103.85985034858041,Mediterranean Restaurant
BEACH RD,1.3030517,103.8622669,Warung Nasi Pariaman,1.3029606634791586,103.85916194644219,Indonesian Restaurant
BEACH RD,1.3030517,103.8622669,The Malayan Council,1.3009200807193306,103.86002062715116,Café
BEACH RD,1.3030517,103.8622669,Blu Jaz Cafe,1.3004641573891866,103.85888869337293,Jazz Club
BEACH RD,1.3030517,103.8622669,Overrun,1.3011429822429506,103.85971612405898,Café
BEACH RD,1.3030517,103.8622669,Scaled By Ah Hua Kelong,1.301171,103.858684,Seafood Restaurant
BEACH RD,1.3030517,103.8622669,Bar Stories,1.3012115152204746,103.85870677793781,Cocktail Bar
BEACH RD,1.3030517,103.8622669,Hajah Maimunah Restaurant,1.30323981301097,103.8585888361649,Halal Restaurant
BEACH RD,1.3030517,103.8622669,Moosh Softserve,1.300994,103.858829,Ice Cream Shop
BEACH RD,1.3030517,103.8622669,Meomi Cat Café,1.3015967017523475,103.85820262164661,Pet Café
BEACH RD,1.3030517,103.8622669,Sticky Rice,1.301178,103.858475,Thai Restaurant
BEACH RD,1.3030517,103.8622669,Piedra Negra,1.3003326686210248,103.85938516459711,Mexican Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Sheng Siong Supermarket,1.321520664554314,103.8596542480421,Supermarket
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Boon Tong Kee 文东记,1.3198193243950451,103.86202751610648,Chinese Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,YSW Seafood,1.3220305356132713,103.86333855055207,Seafood Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,St. Wilfred Sports Complex,1.3253996519608293,103.86192947525967,Soccer Stadium
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Hwa Heng Beef Noodle,1.318765679938825,103.86297142332093,Noodle House
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Selegie Soya Bean,1.320889010175239,103.8625262903692,Dessert Shop
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Casper Seafood,1.3204648208218472,103.86254844670742,Chinese Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Bendemeer Market & Food Centre,1.319046395841026,103.86309954833382,Food Court
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Xing Hua Family Restaurant,1.3206240024912612,103.86241180850263,Chinese Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,126 搵到食,1.3237610155833446,103.86477852267,Dim Sum Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Ju Seng Huat F&B Pte Ltd,1.3224014503322312,103.86307569119545,Coffee Shop
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Liang Kee Teochew Restaurant,1.3206442609209168,103.86397132694724,Asian Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Yuan Xing (Guan Hin) Restaurant,1.32007420695834,103.86473912613863,Chinese Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,McDonald's,1.3191882231941296,103.86171145470512,Fast Food Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Bendemeer Prawn Noodles,1.3189517825789736,103.86316526024811,Noodle House
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Chang Cheng Mee Wah 長城美華,1.3189518840657013,103.86288730821029,Coffee Shop
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Lau Ah Tee Bak Kut Teh 老亚弟肉骨茶,1.318856158909302,103.86315653769392,Soup Place
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,KFC,1.320028386356755,103.86194708917945,Fast Food Restaurant
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Heng Kee Lor Mee 興記鹵麵,1.3190837367374593,103.8630275046589,Noodle House
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Bendemeer Mall,1.3192787916436974,103.8622093182711,Shopping Mall
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Moonstone Park Connector,1.3267421257566345,103.86391930505864,Park
ST. GEORGE'S LANE,1.3229841999999998,103.8622164,Teerak Mobile,1.3186313995484047,103.86296854385773,Electronics Store
BENDEMEER RD,1.3204862,103.8651583,Boon Tong Kee 文东记,1.3198193243950451,103.86202751610648,Chinese Restaurant
BENDEMEER RD,1.3204862,103.8651583,Hwa Heng Beef Noodle,1.318765679938825,103.86297142332093,Noodle House
BENDEMEER RD,1.3204862,103.8651583,YSW Seafood,1.3220305356132713,103.86333855055207,Seafood Restaurant
BENDEMEER RD,1.3204862,103.8651583,Bendemeer Market & Food Centre,1.319046395841026,103.86309954833382,Food Court
BENDEMEER RD,1.3204862,103.8651583,Subway,1.3184341,103.86318,Sandwich Place
BENDEMEER RD,1.3204862,103.8651583,Selegie Soya Bean,1.320889010175239,103.8625262903692,Dessert Shop
BENDEMEER RD,1.3204862,103.8651583,Casper Seafood,1.3204648208218472,103.86254844670742,Chinese Restaurant
BENDEMEER RD,1.3204862,103.8651583,Liang Kee Teochew Restaurant,1.3206442609209168,103.86397132694724,Asian Restaurant
BENDEMEER RD,1.3204862,103.8651583,Xing Hua Family Restaurant,1.3206240024912612,103.86241180850263,Chinese Restaurant
BENDEMEER RD,1.3204862,103.8651583,126 搵到食,1.3237610155833446,103.86477852267,Dim Sum Restaurant
BENDEMEER RD,1.3204862,103.8651583,Yuan Xing (Guan Hin) Restaurant,1.32007420695834,103.86473912613863,Chinese Restaurant
BENDEMEER RD,1.3204862,103.8651583,Ju Seng Huat F&B Pte Ltd,1.3224014503322312,103.86307569119545,Coffee Shop
BENDEMEER RD,1.3204862,103.8651583,Food Cheery 福吉利,1.3214888468647257,103.86873898589616,Coffee Shop
BENDEMEER RD,1.3204862,103.8651583,Zi Zai Vegetarian Restaurant,1.317530248877245,103.86309414447621,Vegetarian / Vegan Restaurant
BENDEMEER RD,1.3204862,103.8651583,McDonald's,1.3191882231941296,103.86171145470512,Fast Food Restaurant
BENDEMEER RD,1.3204862,103.8651583,Bendemeer Prawn Noodles,1.3189517825789736,103.86316526024811,Noodle House
BENDEMEER RD,1.3204862,103.8651583,Lau Ah Tee Bak Kut Teh 老亚弟肉骨茶,1.318856158909302,103.86315653769392,Soup Place
BENDEMEER RD,1.3204862,103.8651583,Chang Cheng Mee Wah 長城美華,1.3189518840657013,103.86288730821029,Coffee Shop
BENDEMEER RD,1.3204862,103.8651583,Heng Kee Lor Mee 興記鹵麵,1.3190837367374593,103.8630275046589,Noodle House
BENDEMEER RD,1.3204862,103.8651583,Bendemeer Mall,1.3192787916436974,103.8622093182711,Shopping Mall
BENDEMEER RD,1.3204862,103.8651583,Teerak Mobile,1.3186313995484047,103.86296854385773,Electronics Store
BENDEMEER RD,1.3204862,103.8651583,KFC,1.320028386356755,103.86194708917945,Fast Food Restaurant
BENDEMEER RD,1.3204862,103.8651583,26 Eating House,1.3218908884947682,103.86939476825212,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,Havelock Road Cooked Food Centre,1.2880267173886175,103.82937282187056,Food Court
HAVELOCK RD,1.2887394,103.8296898,Meng Kee Fried Kway Teow,1.288062,103.829671,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Hai Lam Curry Rice (河滨园),1.2887802039966603,103.82757154946292,Hainan Restaurant
HAVELOCK RD,1.2887394,103.8296898,4Fingers Crispy Chicken,1.2864299687717164,103.82773298428151,Fast Food Restaurant
HAVELOCK RD,1.2887394,103.8296898,Louis Kienne Serviced Residences,1.2897815725711,103.83149511637983,Hotel
HAVELOCK RD,1.2887394,103.8296898,NTUC FairPrice,1.2895085027906716,103.82676465835166,Supermarket
HAVELOCK RD,1.2887394,103.8296898,Ya Hua Bak Kut Teh Eating House 亞華肉骨茶餐室 (Ya Hua Bak Kut Teh Eating House),1.289421,103.832076,Soup Place
HAVELOCK RD,1.2887394,103.8296898,Zion Riverside Food Centre,1.2924075235087311,103.83128281802753,Food Court
HAVELOCK RD,1.2887394,103.8296898,Food Paradise,1.2859342437484274,103.82944617433772,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,Peperoni Pizzeria,1.2927525262201378,103.83140198953843,Pizza Place
HAVELOCK RD,1.2887394,103.8296898,Big Prawn Noodle Dry Soup,1.292412730602586,103.83123596567567,Noodle House
HAVELOCK RD,1.2887394,103.8296898,Nan Yuan Teochew Fishball Noodle,1.2888442875906008,103.8274194701102,Noodle House
HAVELOCK RD,1.2887394,103.8296898,BigMama Korean Restaurant,1.285385889242269,103.82942705475394,Korean Restaurant
HAVELOCK RD,1.2887394,103.8296898,Toast Box,1.2859223995520603,103.82753566344209,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,Beo Crescent Market & Food Centre,1.288807451871532,103.82748335143863,Food Court
HAVELOCK RD,1.2887394,103.8296898,Sushiro,1.286249,103.826942,Sushi Restaurant
HAVELOCK RD,1.2887394,103.8296898,No: 18 Zion Road Fried Kway Teow,1.2925561893542985,103.83136419147718,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Shell Havelock,1.28996436,103.83244108,Gas Station
HAVELOCK RD,1.2887394,103.8296898,Cream & Custard,1.2884946661572367,103.82578307731909,Café
HAVELOCK RD,1.2887394,103.8296898,Sushi Tei,1.2863957523178933,103.82721624461921,Sushi Restaurant
HAVELOCK RD,1.2887394,103.8296898,良辰美點 Leung Sang Hong Kong Pastries,1.2856958444594568,103.82708157722573,Bakery
HAVELOCK RD,1.2887394,103.8296898,Dian Xiao Er 店小二,1.2864286082865914,103.8274765403815,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Starter Lab Singapore,1.289284,103.827952,Bakery
HAVELOCK RD,1.2887394,103.8296898,Guang Li Wanton Noodle (1964),1.2877971310508627,103.82959842681885,Noodle House
HAVELOCK RD,1.2887394,103.8296898,Subway,1.2862867245455811,103.82784478196433,Sandwich Place
HAVELOCK RD,1.2887394,103.8296898,Old Street Bak Kut Teh @ Tiong Bahru Plaza Lvl 2,1.2863920081373517,103.82720053195953,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,泉乐园 Quan Le Yan Seafood,1.2894433009153012,103.82799918954761,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Challenger,1.2864090927458536,103.82712876854362,Electronics Store
HAVELOCK RD,1.2887394,103.8296898,Xin Fei Fei Wanton Noodle,1.2923529017247042,103.83119547596783,Noodle House
HAVELOCK RD,1.2887394,103.8296898,Coq And Balls,1.285211977581886,103.8294592570313,Bar
HAVELOCK RD,1.2887394,103.8296898,Lian Eng Hua Restaurant,1.2895913430381785,103.82748688451609,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Lau Goh Chye Thow Kway 老吳菜頭粿 (Lau Goh Teochew Chye Thow Kway),1.2923899075122545,103.83132276008656,Asian Restaurant
HAVELOCK RD,1.2887394,103.8296898,Starbucks,1.2858924434936483,103.82735706337391,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,Lim Joo Hin Eating House (潮洲粥 Teochew Porridge) (Lim Joo Hin Eating House (Teochew Porridge)),1.2893456318913257,103.828111800491,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Boon Tong Kee Kway Chap Braised Duck,1.292360636041989,103.83123149977335,Asian Restaurant
HAVELOCK RD,1.2887394,103.8296898,Sin Kian Choon,1.2855231318207583,103.82716130998135,Vegetarian / Vegan Restaurant
HAVELOCK RD,1.2887394,103.8296898,Lee Tai Fu,1.2849012730063145,103.829463602375,American Restaurant
HAVELOCK RD,1.2887394,103.8296898,Mu Liang Zai Liang Kee Restaurant,1.289368081377336,103.82808709268792,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,McDonald's / McCafé,1.286316323935379,103.8274633564432,Fast Food Restaurant
HAVELOCK RD,1.2887394,103.8296898,Bgain 22 Old Street Coffee House,1.2886706892109254,103.82942342858244,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,O Banh Mi,1.2864241865333401,103.82739901542664,Vietnamese Restaurant
HAVELOCK RD,1.2887394,103.8296898,Tiong Bahru MRT Station (EW17),1.2857579526000196,103.82698222943827,Metro Station
HAVELOCK RD,1.2887394,103.8296898,Siam Square Mookata,1.2879629954724985,103.82928562503176,Thai Restaurant
HAVELOCK RD,1.2887394,103.8296898,FairPrice Fínest,1.2863557559162724,103.82698939863955,Supermarket
HAVELOCK RD,1.2887394,103.8296898,The Coffee Bean & Tea Leaf,1.2861842723435064,103.82757701975129,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,洋洲福建蘇東蝦麵 Fried Hokkien Mee,1.2890049891990456,103.82751391052807,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,河滨园 Coffeeshop,1.2884972363385563,103.82751595399517,Coffee Shop
HAVELOCK RD,1.2887394,103.8296898,Old Zion Road Hawker Centre 大世界炒粿條,1.2888281,103.82724,Asian Restaurant
HAVELOCK RD,1.2887394,103.8296898,Ju Hao 聚豪,1.286081,103.827332,Chinese Restaurant
HAVELOCK RD,1.2887394,103.8296898,One Of Us Cafe,1.2905862010008593,103.82704611453651,Café
HAVELOCK RD,1.2887394,103.8296898,Kopitiam,1.2863562765171603,103.82706647263824,Food Court
HAVELOCK RD,1.2887394,103.8296898,Chamelon,1.2863182301310188,103.82721593583956,Accessories Store
HAVELOCK RD,1.2887394,103.8296898,Tom & Stefanie,1.2863462513586257,103.82716620245142,Department Store
HAVELOCK RD,1.2887394,103.8296898,Fruit Box,1.28621,103.827003,Juice Bar
CRAWFORD LANE,1.3054635,103.8620908,Tolido's Espresso Nook,1.3043994220058217,103.86068636290243,Café
CRAWFORD LANE,1.3054635,103.8620908,呷三碗福利社 Eat3Bowl,1.3042996848116863,103.86075241259806,Taiwanese Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Gloria Jean's Coffee,1.3054678892123521,103.86053546047843,Coffee Shop
CRAWFORD LANE,1.3054635,103.8620908,Ashes Burnnit,1.3030085271943592,103.86383276892998,Burger Joint
CRAWFORD LANE,1.3054635,103.8620908,The Projector,1.3022553165644228,103.86355346134187,Multiplex
CRAWFORD LANE,1.3054635,103.8620908,Toots Brasserie,1.3032869048438882,103.86111652339362,French Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Sari Ratu Restaurant,1.3021448019909303,103.86125841206128,Indonesian Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Sultan's Kitchen,1.3031722027486745,103.86138032527771,Food Court
CRAWFORD LANE,1.3054635,103.8620908,Symmetry,1.3039811133417283,103.85920390630436,Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Whiskey Library @ The Vagabond Club,1.3069807351258018,103.85830879211426,Whisky Bar
CRAWFORD LANE,1.3054635,103.8620908,Hotel Clover,1.30373193391935,103.85956709616386,Bed & Breakfast
CRAWFORD LANE,1.3054635,103.8620908,Aliwal Arts Centre,1.3025089133710976,103.86085147115111,Performing Arts Venue
CRAWFORD LANE,1.3054635,103.8620908,Green Apple Foot Spa,1.303541471897995,103.85956702357032,Spa
CRAWFORD LANE,1.3054635,103.8620908,Cicheti,1.301707,103.860062,Italian Restaurant
CRAWFORD LANE,1.3054635,103.8620908,New Udon Thai Food (BBQ Steamboat),1.3030706390528135,103.86522251799215,Thai Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Mrs Pho,1.3013229021819337,103.86188015523926,Vietnamese Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Camp Kilo Charcoal Club,1.3061681233627145,103.86613429240288,BBQ Joint
CRAWFORD LANE,1.3054635,103.8620908,Golden Mile (Beach Road) Food Centre,1.3031448975009932,103.8640100461901,Food Court
CRAWFORD LANE,1.3054635,103.8620908,The Yoga Co.,1.302614,103.858765,Yoga Studio
CRAWFORD LANE,1.3054635,103.8620908,Thai-Thai Kitchen,1.3010870863943245,103.86123524097128,Thai Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Co Hai Banh Mi,1.3014041627103659,103.86198637772762,Vietnamese Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Beer Thai House Restaurant,1.3024453674641123,103.86496227715278,Thai Restaurant
CRAWFORD LANE,1.3054635,103.8620908,KINS Restaurant,1.303967019900754,103.85979159214794,New American Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Wakey Wakey,1.301162,103.861926,Coffee Shop
CRAWFORD LANE,1.3054635,103.8620908,Nana Original Thai Food,1.3032318019336147,103.86521361812787,Thai Restaurant
CRAWFORD LANE,1.3054635,103.8620908,PizzaFace,1.301028,103.861535,Italian Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Starbucks,1.3010707843979872,103.8627107867696,Coffee Shop
CRAWFORD LANE,1.3054635,103.8620908,Bahn Beer Thai Restaurant,1.3025179139736778,103.8648058695315,Thai Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Destination Beach Road Singapore,1.3023283088801045,103.86418551206587,Hotel
CRAWFORD LANE,1.3054635,103.8620908,Maison Ikkoku,1.3023634314767416,103.85969494910067,Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Sungei Road Laksa 結霜橋叻沙 (Sungei Road Laksa),1.306723,103.857834,Noodle House
CRAWFORD LANE,1.3054635,103.8620908,Kampong Glam,1.301866600591866,103.85949150267436,Neighborhood
CRAWFORD LANE,1.3054635,103.8620908,Hotel Vagabond,1.3070653630222446,103.85827231779103,Hotel
CRAWFORD LANE,1.3054635,103.8620908,Warung Nasi Pariaman,1.3029606634791586,103.85916194644219,Indonesian Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Bumbu,1.301949975993996,103.86003912859073,Asian Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Box n Sticks,1.3021861885194024,103.85975047945976,Japanese Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Siam Square Mookata,1.3020510441137734,103.86374473502126,BBQ Joint
CRAWFORD LANE,1.3054635,103.8620908,NTUC FairPrice,1.30894818067984,103.86195269395654,Supermarket
CRAWFORD LANE,1.3054635,103.8620908,Rumah Makan Minang,1.30237443120689,103.8595767359506,Indonesian Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Hajah Maimunah Restaurant,1.30323981301097,103.8585888361649,Halal Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Nongkhai หนองคาย 隆开,1.3026526214868086,103.86462369795585,Thai Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Burger King,1.3083135,103.862404,Fast Food Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Antoinette,1.3093294450149424,103.86277367212948,Dessert Shop
CRAWFORD LANE,1.3054635,103.8620908,Subway,1.308094147578366,103.86230049723117,Sandwich Place
CRAWFORD LANE,1.3054635,103.8620908,Oberstrasse,1.3086305974015557,103.86240284338001,Coffee Shop
CRAWFORD LANE,1.3054635,103.8620908,J8 hotel Singapore,1.3078482974277692,103.85861206976034,Hotel
CRAWFORD LANE,1.3054635,103.8620908,Mahota,1.3082711148370954,103.86250444775449,Market
CRAWFORD LANE,1.3054635,103.8620908,V Hotel Lavender,1.3078649430805789,103.86260290093304,Hotel
CRAWFORD LANE,1.3054635,103.8620908,Toast Box,1.3080506455363714,103.86246883711115,Coffee Shop
CRAWFORD LANE,1.3054635,103.8620908,Tim Ho Wan 添好運,1.309414744567181,103.86388553565236,Dim Sum Restaurant
CRAWFORD LANE,1.3054635,103.8620908,Fragrance Hotel Imperial,1.3094924495848386,103.86289477043107,Bed & Breakfast
